release,artist_name,artist_familiarity,artist_hotttnesss,year,term
Hear Globally: A Cumbancha Collection,Rupa & the April Fishes,0.568428704355,0.379868109943,2009,rock
Playground,Russell Malone,0.449257552527,0.325941790977,2007,jazz
RyanDan,RyanDan,0.636109170872,0.371573624485,2007,pop
To Live Alone,S.U.P,0.406166634914,0.272385459553,2001,metal
Beauty Queen,SNAP!,0.718810209965,0.463900094792,2005,techno
EQUALIZE,SWAMI featuring Asuivre,0.679654239026,0.380756415573,2007,rock
EQUALIZE,SWAMI featuring Ishmael Morabe,0.679654239026,0.380756415573,2007,rock
Soldier of Love,Sade,0.771492149522,0.517342285953,2010,vocal
Carnal Repercussions,Salt The Wound,0.64203047682,0.445222197689,2008,metal
Sugar Man,Sam Baker,0.688332483789,0.341512969062,2005,soul
La La La,Sammi Cheng,0.490611414182,0.391574164116,2004,pop
Verdammtnochma!,Samy Deluxe,0.705491779875,0.393457111376,2004,reggae
The Pink & The Lily,Sandi Thom,0.655359115426,0.405031297936,2008,vocal
Saosin EP,Saosin,0.755077151072,0.563763752282,2005,rock
Pastanaga,Sapo,0.480872924584,0.38110649168,2003,soul
Dirty Mind,Sara Melson,0.576523099116,0.323637335643,2008,vocal
Satanic Grimoire,Satan's Host,0.504300516077,0.379902866159,2006,metal
Pitch Black Progress,Scar Symmetry,0.718381342383,0.455825978803,2006,metal
The Palest Grey,Scarlet's Remains,0.527865076159,0.393121933571,2007,rock
Abominations,Schoolyard Heroes,0.61675286484,0.370725817451,2007,rock
Passing Stranger,Scott Matthews,0.64651813002,0.468462556779,2006,soul
Seal Best Remixes 1991-2005,Seal,0.567313224122,0.58001318294,2001,soul
24: Redemption,Sean Callery,0.44698353796,0.35469336029,2008,techno
Face Drop,Sean Kingston,0.925191958311,0.662876286408,2009,reggae
Puerto escondido,Seguridad Social,0.562386300424,0.390361004758,2005,rock
Listen To My Shapes,Sensations,0.43910038914,0.243238447557,2005,soul
Sergio Mendes:  The Swinger from Rio,Sergio Mendes,0.64909505047,0.492781167979,2006,vocal
Beer Town: The Table Top Collective Vol. 3,Session Americana,0.444437249043,0.0,2007,rock
This Will Be The Death Of Us,Set Your Goals,0.823910087359,0.549749651587,2009,rock
Backbooth,Seven Mary Three,0.653397489024,0.419163587763,2008,rock
Take Everything,Seventh Day Slumber,0.609181991921,0.509243098679,2009,rock
The Undisputed Truth,Seventh Star,0.547079111069,0.415493349537,2007,rock
Friday Night,Sex Machine ft. Shèna,0.465124633588,0.298185251217,2006,rock
Submission,Sex Pistols,0.731184230413,0.549204383877,2004,punk
The War Within,Shadows Fall,0.733433226583,0.455558796993,2004,rock
Intoxication,Shaggy,0.772292647418,0.542175165589,2007,reggae
Lucky Day,Shaggy / Brian & Tony Gold,0.772292647418,0.542175165589,2002,reggae
Misanthropy Pure,Shai Hulud,0.78970704899,0.419398461082,2008,rock
At Night (The Unreleased Mixes),Shakedown,0.609807805675,0.406062550303,2001,techno
Loba,Shakira,0.83317856089,0.804219797447,2009,rock
Hystericool: The Best of the Alternate Mixes,Shamen,0.605880471066,0.393660867924,2002,techno
Welcome To Tokyo,Shanadoo,0.545803433083,0.336141578129,2006,rock
Global Gathering 2008,Shapeshifters,0.630130467221,0.469965125079,2008,techno
The Galway Girl - The Best Of Sharon Shannon,Sharon Shannon,0.585161206739,0.367071449289,2007,rock
These Four Walls,Shawn Colvin,0.685502832087,0.44673296759,2006,vocal
Life On D-Block,Sheek Louch,0.680042255619,0.449818173111,2009,soul
Suit Yourself,Shelby Lynne,0.685691649,0.542502096105,2005,vocal
Daktari,Shelly Manne,0.474329019699,0.347134882688,2002,rock
Happy Love Sick,Shifty,0.602264047427,0.440577530324,2004,rock
Reintegration Time,Shout Out Out Out Out,0.579135433108,0.435239236954,2009,techno
The Fear Of God,Showbread,0.698619546973,0.546745176247,2009,techno
Glory Bumps,Shriekback,0.547938241204,0.374791219264,2007,techno
Innovation The Album Mixed By Shy FX,Shy FX & T Power,0.524694957898,0.368067241031,2005,vocal
Based On A True Story,Sick Of It All,0.69062625612,0.420801849507,2010,rock
Go To Hell,Sick On The Bus,0.514076383275,0.367530159878,2002,rock
Tri-polar (Edited),Sick Puppies,0.782984211165,0.675117718829,2009,rock
Dark Outside,Sigmatropic,0.497083115686,0.390051795133,2007,rock
Themes,Silent Stream Of Godless Elegy,0.543247115987,0.362398213147,2000,rock
City Limits Volume 1,Silkie Ft. Harry Craze,0.534440305911,0.357224274382,2009,rock
Discovering The Waterfront,Silverstein,0.801136449608,0.605507135691,2005,rock
Old Friends Live On Stage,Simon & Garfunkel,0.796493401551,0.510324986101,2004,rock
Silver Box,Simple Minds,0.700679841774,0.503362447997,2004,vocal
So Not Over You,Simply Red,0.731590592457,0.498563611268,2007,vocal
No Compromise,Since The Flood,0.739435997277,0.361878509783,2007,reggae
Sinch,Sinch,0.537950519088,0.40565775815,2002,rock
Into A Swan,Siouxsie,0.63444171315,0.423117944352,2007,vocal
I am_ you are_ he/she/it is,Sirka Ragnar,0.548458855752,0.0,2007,rock
Release,Sister Hazel,0.731065755711,0.509878707853,2010,rock
Sister Rosetta Tharpe Vol. 2 1942-1944,Sister Rosetta Tharpe,0.553104832921,0.360350447854,2002,vocal
Backline Volume 47,Sister Rosetta Tharpe & Marie,0.553104832921,0.360350447854,2004,vocal
Riddim Driven: Wanted,Sizzla,0.732571744691,0.45798167407,2003,soul
Beyond the Permafrost,Skeletonwitch,0.689559690171,0.529039572377,2004,rock
Up The Dose,Skrape,0.505846144611,0.366592713309,2003,rock
Kurbads,Skyforger,0.5964677446,0.377397659063,2010,rock
Perverting Mankind,Slackbaba,0.509952450538,0.363132403523,2010,electronic
UK - 1955 - September,Slim Whitman,0.516443779773,0.386669091706,2002,vocal
Fantastic Vol. 2,Slum Village,0.674839435823,0.425450613864,2000,soul
Yeah.  Well_ Anyway....,Smartbomb,0.56246378358,0.322485105661,2001,vocal
Sneaky Sound System,Sneaky Sound System,0.744844377269,0.447386029272,2008,vocal
Snow Patrol: Sessions@AOL,Snow Patrol,0.818319359139,0.667294595643,2003,rock
German Lugers,Snowgoons,0.649583107218,0.461345852016,2007,rock
Where You Are,Socialburn,0.634084944737,0.380133079193,2003,rock
Söder Om Kärleken,Sofia Karlsson,0.566661657956,0.418356680774,2009,folk
A Deleted Symphony for the Beaten Down,Soilent Green,0.460409667072,0.442348448484,2001,rock
The chainheart machine,Soilwork,0.785120148618,0.562881124654,2000,rock
The Edge Of Silence,Solas,0.602360696263,0.366348438993,2002,rock
He Soittavat Humppaa,Solistiyhtye Suomi,0.138187610119,0.317810959812,2002,pop
Belles De Zouk,Sonia Dersion,0.375962133368,0.349873381333,2004,r&b
Discos Fuentes Salsa All Stars- La Biblia De La Salsa Vol. 1 & 2,Sonora Carruseles,0.560351641028,0.365026437742,2000,jazz
Solo Lo Nuestro - 20 Exitos,Sonora Santanera,0.487356790928,0.343428378297,2003,instrumental
The Silver Lining,Soul Asylum,0.690080123787,0.466775621926,2006,rock
LAViSH,Soul Ballet,0.493125956741,0.353242066495,2007,soul
Urban Renewal Program,Souls Of Mischief,0.649157388233,0.469177429437,2002,soul
Much Against Everyone's Advice,Soulwax,0.803087354948,0.501825943654,2000,rock
Shogun Assassins EP Vol. 3,Spectra Soul,0.584998277599,0.402044105636,2008,electronic
PEECHY,Speech,0.596275993746,0.3419599966,2003,soul
The Real Feel,Spiral Stairs,0.506734504684,0.397249735019,2009,vocal
Passo De Anjo Ao Vivo,Spok Frevo Orquestra,0.434241407361,0.28398794931,2007,instrumental
Spongebob Squarepants - The Yellow Album,Spongebob Squarepants,0.622999463223,0.458935570522,2005,rock
En Aldeles Forferdelig Sykdom,Spunk,0.44382481366,0.349076305801,2005,soul
The Art of Analog Diversion,Stargarden,0.442334763555,0.387350751072,2004,electronic
The Ken Burns Effect,Stars Like Fleas,0.511711973437,0.332567729946,2007,rock
Start A War,Static-X,0.768004234774,0.560819769262,2005,rock
New People Make Us Nervous,Statues,0.528527958582,0.335677609377,2006,vocal
African Tarantella,Stefon Harris,0.47046686593,0.378398546485,2006,jazz
What Does It All Mean? - 1983-2006 Retrospective,Steinski,0.545364352993,0.4045752264,2003,vocal
Towards The Wind,Stephan Micus,0.561370907228,0.365533756198,2002,jazz
Mind Control,Stephen Marley,0.724813067812,0.477178833837,2005,soul
Mind Control,Stephen Marley / Damian Marley,0.724813067812,0.477178833837,2008,soul
Anthology 1977-2007,Stephen Pearcy,0.573289819515,0.343772476084,2002,rock
Dreamkeeper,Stephen Warbeck,0.510208283791,0.351652333877,2003,instrumental
Fantasy,Stephy Tang,0.372484250206,0.358893493185,2006,pop
Major Impacts,Steve Morse,0.589903022269,0.420692587866,2000,soul
Sensor,Steve Porter,0.587818593339,0.343062991445,2000,techno
Where The Wild Things Are,Steve Vai,0.645720023336,0.543954417056,2009,rock
Chakra Suite,Steven Halpern,0.525475741913,0.372393096876,2001,rock
The Essential Stevie Ray Vaughan And Double Trouble,Stevie Ray Vaughan And Double Trouble,0.783037109548,0.544257505725,2005,rock
The Naked Dutch Painter And Other Songs,Stew,0.541077952498,0.304547713372,2002,vocal
Oh My God,Sticky Fingaz,0.542512528352,0.403784234959,2000,soul
Maudat,Stille Volk,0.565050137603,0.407602575937,2003,rock
Stimulator,Stimulator,0.525905072145,0.343026179141,2004,techno
Thank You,Stone Temple Pilots,0.789104458009,0.576196569698,2003,rock
The Constant [Deluxe Edition],Story Of The Year,0.806762595659,0.580095045199,2010,rock
Strata Presents The End Of The World,Strata,0.612837503827,0.48229883213,2007,rock
Carrier Track,Stress Assassin,0.422386808625,0.319980032555,2003,electronic
The Ghost In the Machine,Styles P,0.743792497642,0.472670741053,2002,rap
Rock It,Sub Focus,0.737893871659,0.51559756773,2009,instrumental
Coup d'Yah Remixes Vol. 2,Sub Swara,0.532742442739,0.408424888419,2008,rap
Un Titre de Toune,Suburbs,0.481004583018,0.335651839185,2005,rock
The Serious Reggae Album Vol 2 Prt 2,Sugar Minott,0.606975737219,0.386289651246,2007,soul
The Best Of Sugar Ray,Sugar Ray,0.718400769006,0.472512950174,2005,rock
Bully,Sugarbomb,0.484311162487,0.351841895697,2001,rock
Attempted: Live At Max's Kansas City 1980,Suicide,0.710269166698,0.394908896933,2004,techno
Start,Sun Yan-Zi,0.475027800815,0.378413813554,2002,pop
Apotheosis,Sundial Aeon,0.482282399414,0.346473408704,2007,electronic
Lovebites,Super700,0.571640368052,0.411495406282,2009,rock
Wowie Zowie,Superchumbo,0.54722814783,0.364787348408,2001,techno
Os soños que volven,Susana Seivane,0.352212816587,0.297949266219,2010,instrumental
A's_ B's And Rarities,Suzi Quatro,0.627361447085,0.406642648699,2004,rock
New Moon,Swallow The Sun,0.652508643707,0.493814429696,2009,metal
53431,Swami,0.679654239026,0.380756415573,2009,rock
The Complete Syl Johnson on Hi Records,Syl Johnson,0.58858077185,0.388438522495,2000,vocal
Nighttime Calls,Sylver,0.644334865961,0.397732992746,2004,vocal
Head Over Heels - Club Mixes,Sylvia Tosun,0.525869437095,0.435127194848,2004,rock
The Whore's Trophy,Symphony in Peril,0.610632338122,0.39872945621,2005,rock
Steal This Album!,System of a Down,0.909957522742,0.587916678788,2001,rock
The Last Street Preacha,T-Bone,0.675003400858,0.497304911374,2001,techno
Dj Revolution Present Class Of 86,T-la Rock,0.509512016212,0.291183520651,2001,soul
The Very Best Of,T.G. Sheppard,0.449323615208,0.343281881787,2002,rock
Urban Legend,T.I.,0.842673051097,0.872838920624,2004,rap
Reggae Gold 2006,T.O.K.,0.692655872871,0.43434630556,2006,rock
There Can Be Only None,TAKARU,0.481599948912,0.350181689714,2004,rock
Grounded,TEN MADISON,0.448013836362,0.348295196786,2006,house
BLACKOUT 00,TRAM 11,0.41124388936,0.336816922999,2000,rap
TyR,TYR,0.632608748983,0.431854183239,2001,rock
Mister Green,Taal,0.412544629931,0.353290289769,2000,rock
Secrets & Lies,Taint,0.560882278725,0.345063466688,2009,rock
Can't Fight Robots,Take It Back!,0.751216347834,0.461230676691,2008,rock
Where You Want To Be,Taking Back Sunday,0.911599657381,0.5723739799,2004,rock
Time To Burn SE,Taking Dawn,0.637494392096,0.465489009895,2010,rock
Eardrum,Talib Kweli,0.77279440418,0.55101644296,2007,rock
Speaking In Tongues [w/Bonus Tracks & Interactive Booklet],Talking Heads,0.752318642971,0.540157744296,2005,rock
Viva Brazil,Tania Maria,0.606885311313,0.397594324106,2000,vocal
Riddim Driven: Celebration,Tanto Metro & Devonte,0.611788253947,0.336726841409,2004,vocal
Mind Control,Tantric,0.720808697493,0.467133519204,2009,rock
Mone Zion,Taya wooden,0.294116629566,0.116991973643,2007,reggae
Fearless,Taylor Swift,0.889749219647,0.872447223164,2006,vocal
Killer,Tech N9ne,0.760270106029,0.496071346624,2008,rap
Man-made,Teenage Fanclub,0.684894722924,0.511526435079,2005,pop
True Story,Terror Squad / Remy / Prospect / Armageddon,0.621361910247,0.39507381874,2004,soul
I Just Can't Help Myself,Terry Callier,0.706827671304,0.416173064627,2007,soul
Listen,Terry Dexter,0.527279842846,0.320660017163,2008,soul
Atlantis Nath,Terry Riley,0.609814360368,0.409762630954,2002,rock
Gold,Tesla,0.707199763838,0.513463289702,2004,techno
What's Your Damage?,Test Icicles,0.682045691634,0.373464227764,2005,rock
Vintage Collections,Tex Williams,0.425883321613,0.313647771107,2004,rock
X.O. Experience,Tha Liks,0.536655656312,0.0,2001,rock
X.O. Experience,Tha Liks featuring Defari,0.536655656312,0.0,2001,rock
X.O. Experience,Tha Liks featuring King T,0.536655656312,0.0,2001,rock
The Abominable Iron Sloth,The Abominable Iron Sloth,0.516640992936,0.34910011369,2006,rock
Nightmare Revisited,The All American Rejects,0.84065157906,0.614973973784,2008,rock
Dirty Little Secret,The All-American Rejects,0.84065157906,0.582205564163,2005,rock
X Christmas,The Almost,0.829851316499,0.581505802686,2008,rock
In the Attic of the Universe,The Antlers,0.726299713385,0.466946703147,2007,rock
Welcome The Night,The Ataris,0.827853769867,0.517328583566,2006,rock
Capsules,The Balustrade Ensemble,0.495556565106,0.292648269784,2007,instrumental
The Berzerker,The Berzerker,0.668370611552,0.457553909836,2000,techno
The Clarion Call,The Birds,0.51718624172,0.322049813507,2001,rock
Before the Frost... Until the Freeze,The Black Crowes,0.797420740747,0.536400010793,2009,soul
Atom Bomb,The Blind Boys Of Alabama,0.626208342564,0.424271114446,2005,soul
London Zoo,The Bug Featuring Ricky Ranking,0.651952138716,0.449693997768,2008,vocal
London Zoo,The Bug Featuring Spaceape,0.651952138716,0.449693997768,2008,vocal
No Mercy For You,The Business,0.625165762391,0.442739278816,2001,rock
A Kiss And A Cuddle,The Cat's Miaow,0.496593064607,0.351449540734,2003,rock
Well Done Europe,The Chap,0.612657823643,0.457611173992,2010,techno
Further Down The Old Plank Road,The Chieftains,0.662670206488,0.378969800502,2003,soul
Dirty King,The Cliks,0.660225681164,0.405657125096,2009,rock
Legion Of Boom,The Crystal Method,0.740796632166,0.555741673066,2004,techno
The Cure - Greatest Hits (Deluxe Sound & Vision) PAL,The Cure,0.811953040098,0.578993548664,2001,rock
The Promise Land,The Del McCoury Band,0.608703568338,0.362218956815,2006,rock
Option Paralysis,The Dillinger Escape Plan,0.839962768151,0.541888972034,2010,rock
The Distillers,The Distillers,0.681090691743,0.488536125402,2000,rock
Jadur Madur,The Dreamtree Project,0.350392717211,0.293668766845,2007,electronic
Inertia,The Exies,0.796797414079,0.453259925069,2003,techno
Tacos Deluxe,The Fabulous Thunderbirds,0.623154283971,0.429353514999,2003,rock
In The City Of Sleep,The Fever,0.588769029102,0.339404988516,2006,rock
The Fire Theft,The Fire Theft,0.520810395873,0.403490279552,2003,rock
Cameo Parkway 1957-1967,The Five Stairsteps,0.543161423105,0.290393914384,2005,soul
The Flies,The Flies,0.541745663759,0.400208057521,2007,rock
The Forms,The Forms,0.576568765594,0.41252805158,2007,rock
The Very Best Of The Four Pennies,The Four Pennies,0.418517720757,0.355378552385,2002,vocal
The Fray,The Fray,0.852699664161,0.661349364282,2009,rock
THE FREQUENCY,The Frequency,0.568427347298,0.335041777037,2004,jazz
The Nature of Betrayal,The Funeral Pyre,0.567476905762,0.329333418867,2006,rock
How About San Francisco?,The Galactic Heroes,0.432323768296,0.297809313015,2000,rock
Ode to the Inverse of the Dude,The High Strung,0.599944669856,0.396800218979,2009,rock
Live From Ellis Island,The Irish Tenors,0.599019958752,0.374862616363,2001,vocal
The Oscillator,The James Taylor Quartet,0.583178831042,0.434253341236,2003,techno
Popular Music Social Condition,The Jane Shermans,0.509473276555,0.354295580532,2008,rock
When You Were Young,The Killers,0.918451788889,0.819588282229,2006,soul
Bang! Bang!,The Knux,0.683066099167,0.44596943444,2008,rock
Alien Road,The Last Days Of Jesus,0.523703597204,0.354307353276,2004,techno
House of Stone,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,0.38472013842,0.0,2007,rock
Whatever Gets You Off,The Last Vegas,0.633401189672,0.458549175939,2009,vocal
Traveller,The Lord Weird Slough Feg,0.507016080719,0.421388264953,2003,vocal
1997-2004 (Hits),The Mad Capsule Markets,0.547684660288,0.437050557523,2004,techno
Can't Stop Won't Stop,The Maine,0.895297124651,0.585867596138,2008,rock
Scab Dates,The Mars Volta,0.867258942438,0.54776411101,2005,rock
Greatest Hits,The Notorious B.I.G.,0.668509447109,0.506545319485,2007,reggae
Heliocentric,The Ocean,0.636418947634,0.46549967912,2010,soul
(ONe),The Panic Channel,0.60761549057,0.340915136303,2006,rock
Humboldt Beginnings,The Pharcyde,0.756063870843,0.491468881637,2004,rap
Little Man,The Pineapple Thief,0.587466436748,0.485198263144,2006,rock
Maggots: The Record,The Plasmatics,0.557875168422,0.359324726504,2000,techno
Truth & Lies,The Presets,0.0235041920565,0.524449470713,2006,vocal
Raising Children/Go Figure,The Race,0.578704330746,0.369883827949,2006,indie
Broken Boy Soldier,The Raconteurs,0.839021531225,0.562834751355,2006,rock
Marie Antoinette (Original Motion Picture Soundtrack),The Radio Department,0.7394548739,0.513339195848,2005,rock
Are You Scared To Get Happy?,The Radio Dept,0.7394548739,0.513339195848,2006,rock
Freddie And The Trojan Horse,The Radio Dept.,0.7394548739,0.513339195848,2007,rock
Pieces Of The People We Love,The Rapture,0.749860753246,0.516535179673,2006,techno
Don't You Fake It,The Red Jumpsuit Apparatus,0.911044197305,0.570192014645,2006,rock
Big Damn Nation,The Reverend Peyton's Big Damn Band,0.427398790328,0.32271785576,2006,folk
The Ruby Suns,The Ruby Suns,0.639860428479,0.453881500055,2005,rock
Oozevoodoo,The Scare,0.582061744457,0.40491001355,2009,rock
Rain On Tin,The Small Knives,0.442082480243,0.323320731142,2004,acoustic
Rotten Apples_ The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,0.887920450193,0.64722472378,2000,soul
Say It Like You Mean It,The Starting Line,0.856317427199,0.536351179656,2002,rock
Sinners Stick Together,The Sterns,0.487871932466,0.367464833037,2006,pop
Room On Fire,The Strokes,0.807043479859,0.587194101519,2003,soul
A Match & Some Gasoline,The Suicide Machines,0.668674532861,0.46753844401,2003,rock
This Is Where You Belong,The Summer Obsession,0.634496284642,0.395053039493,2006,rock
Nu Disco '10,The Temper Trap,0.647147319172,0.654914474436,2008,rock
World Container,The Tragically Hip,0.75829970381,0.493629437812,2006,rock
Underneath,The Verve Pipe,0.703349440412,0.49839533835,2001,techno
Devolver,The Waybacks,0.530630809297,0.371157041295,2000,folk
Icky Thump,The White Stripes,0.878811343493,0.653897217428,2007,rock
Sell Out,The Who,0.836039353279,0.587039629966,2009,rock
Way Back Home: Live From New York City,The Wreckers,0.78523045371,0.515058318073,2007,pop
Worry a Lot,The Zebras,0.509047669675,0.308058362531,2006,rock
What's in a number EP,Theodor Zox,0.486766782001,0.336106341545,2007,techno
Fun With Dick And Jane,Theodore Shapiro,0.428324820715,0.331260494304,2006,rock
Misfortunes,This Is Hell,0.677550148928,0.492132220964,2008,rock
Monuments,This Or The Apocalypse,0.432640532039,0.489812619563,2008,rock
Most Known Unknown (Screwed and Chopped),Three 6 Mafia,0.833590335097,0.556477414707,2005,rock
Vheissu,Thrice,0.873238652758,0.519965479287,2005,soul
Bloodlust,Through the Eyes of the Dead,0.740968893785,0.455478440588,2005,rock
In Pursuit of Tomorrow,Throw The Fight,0.648925709009,0.389350184141,2008,rock
Thrill Pistol / Wazbones,Tigertailz,0.591940610279,0.405672135972,2007,rock
Ministry of Sound Presents 100,Till West & DJ Delicious,0.564512290929,0.326845299833,2006,vocal
Tim Exile's Nuisance Gabbaret Lounge,Tim Exile,0.620501924916,0.301847094811,2006,rock
Happy Day,Tim Hughes,0.642355325437,0.370346773126,2007,rock
Alegria Original,Timbalada,0.541928359666,0.373856344522,2006,reggae
No borders,Time Factory,0.411190826248,0.308174369005,2006,house
Pictures,Timo Maas,0.691973119281,0.3966195656,2005,techno
Loud,Timo Maas featuring MC Chikaboo,0.691973119281,0.3966195656,2002,techno
Olivier Messiaen: Les Corps Glorieux - Le Banquet céleste - Apparition de l'Eglise éternelle,Timothy Byram-Wigfield,0.59080451421,0.419100413034,2002,jazz
The Rodeo Eroded,Tin Hat Trio,0.547801656047,0.36947051062,2002,rock
Situations,Tina Ann,0.524834598856,0.380004667155,2003,techno
Blue All The Way,Tina Britt,0.360613669968,0.0,2006,soul
Imidiwan: Companions,Tinariwen,0.647834840006,0.472451771871,2009,vocal
The History of Rhythm and Blues - Disc 3,Tiny Bradshaw,0.403095259517,0.301772341979,2004,rock
Live! At The Royal Albert Hall,Tiny Tim,0.593496043831,0.40489733548,2000,vocal
A Man And His Music  - El Inolvidable,Tito Rodriguez,0.412867488037,0.238696350098,2001,vocal
To My Surprise,To My Surprise,0.480377152741,0.355022011393,2003,rock
The Essential Toni Braxton,Toni Braxton,0.7379725284,0.555968803752,2000,rock
Ultimate Toni Braxton,Toni Braxton Featuring Babyface,0.7379725284,0.555968803752,2003,rock
Snowflakes,Toni Braxton Featuring Shaggy,0.7379725284,0.555968803752,2001,rock
Reggae Gold 2006,Tony Matterhorn,0.663955260227,0.429272534163,2006,reggae
Lift Me Up,Torcuato Mariano,0.502866927754,0.311757782671,2006,jazz
Zen And The Art Of Total Fucking Destruction,Total Fucking Destruction,0.510691871961,0.44324531259,2007,punk
Ten Rounds,Tracy Byrd,0.692975623904,0.422507450826,2007,soul
Por Siempre,Tranzas,0.565738780413,0.369505750479,2000,punk
Hotel St Tropez - La Suite Deluxe,Trentemoller,0.723521277516,0.532572708934,2009,techno
Welcome 2 Detroit,Trick Trick / Eminem,0.604479006972,0.390489535122,2005,rap
The People Vs.,Trick Trick / Obie Trice,0.604479006972,0.390489535122,2005,rap
Shogun,Trivium,0.847754656073,0.494206855302,2008,rock
Phi,Truckfighters,0.596011504202,0.350349304354,2007,rock
Band-Girls-Money,Tsar,0.587515494969,0.313538459289,2005,techno
Mutuashi,Tshala Muana,0.448644085694,0.325563671201,2001,rock
Eat Or Get Ate,Tum Tum,0.592494980056,0.350628946897,2007,rap
Eat Or Get Ate,Tum Tum / Double T / LiL Ronnie,0.592494980056,0.350628946897,2007,rap
Battle Metal,Turisas,0.664182057989,0.502848779216,2004,rock
Ultimate Collection: Lullabies,Twila Paris,0.559901438381,0.401239121707,2001,rock
What Is Light? Where Is Laughter?,Twin Atlantic,0.690257596259,0.419028046409,2008,rock
The Day After,Twista,0.889613554744,0.593808365175,2005,soul
Kamikaze,Twista Featuring Cee-Lo,0.889613554744,0.593808365175,2004,soul
Hold On,Tyrone Wells,0.689793071149,0.377849172963,2005,soul
Window In The Skies,U2,0.843526543333,0.750311503248,2007,rock
The March,Unearth,0.77217254261,0.487406994477,2008,rock
Sugar and Spite,Unkle Bob,0.613029290773,0.378644568955,2006,rock
from Music In High Places,Unwritten Law,0.638640405742,0.46084348259,2003,rock
Wreck of Nerves,Uphill Battle,0.466262209646,0.369609834555,2004,rock
Wake The Sleeper,Uriah Heep,0.67323869066,0.479204557694,2008,soul
Raymond v Raymond,Usher,0.856448923652,0.854637828218,2010,techno
Back To The Beginning - Usher,Usher Featuring The Nu Beginning,0.856448923652,0.854637828218,2004,techno
LEAVE!,V V Brown,0.596764436831,0.492187900753,2009,soul
Soul Zouk,V'ro,0.455857566203,0.375296592169,2003,r&b
You Got Me,VHS Or Beta,0.671610639836,0.421973968279,2006,techno
Legend Of The World,Valient Thorr,0.765049097633,0.422245166797,2006,rock
Alexander (Original Motion Picture Soundtrack),Vangelis,0.772871994592,0.473700501297,2004,rock
Versus,Various Production,0.547040706715,0.345109487086,2008,techno
Pop Pop / Canyon,Vex'd,0.58543400972,0.375367266727,2005,techno
Gospel Legacy - Vickie Winans,Vickie Winans,0.65393782097,0.396855869325,2008,soul
Vivianism,Vivian,0.520726487885,0.359260264118,2007,rock
Vonray,Vonray,0.526693669414,0.313154505151,2003,rock
Imperialism,Vulgar Pigeons,0.437843071255,0.328144984533,2004,rock
The Dystopia Journals,Vulture Industries,0.517306573669,0.455495288804,2007,metal
V2,Vuneny,0.550862754655,0.323984054498,2006,rock
Dominator,W.A.S.P.,0.727497337342,0.537267237341,2007,rock
Trains & Cars - A Trip To Rock 'n' Roll Vol. 1,Wade Ray,0.0491434420491,0.0,2005,folk
Welcome Home / The Okeh Years,Walter Jackson,0.437193776939,0.316155987397,2006,vocal
Reach,Warren Barfield,0.651957876937,0.436220548184,2006,rock
Virtuous Woman,Warrior King,0.588370653419,0.413237883925,2002,reggae
More Like Me,Webb Wilder,0.56057860827,0.222794124981,2009,vocal
And Justice for Y'all,Weedeater,0.674633734277,0.421120111525,2001,techno
Weezer (Rarities Edition),Weezer,0.831197177107,0.776167742324,2004,rock
Best Of,Wet Wet Wet,0.642280769426,0.411195687878,2004,soul
Signal To Noise,White Willow,0.515932603371,0.331566220383,2006,rock
Best Of Whitesnake,Whitesnake,0.82243282937,0.531303318565,2003,rock
Gomma Dance Tracks Vol. 2,Who Made Who,0.621486700425,0.463608077127,2004,techno
Pieces In A Modern Style,William Orbit,0.674970293048,0.424953084113,2000,techno
The Trashcan Electric E.P.,Williamson,0.478770833861,0.327875294793,2005,rock
Latin Jazz (Jazz Club),Willie Bobo,0.588827100502,0.37967112475,2008,soul
Salsa Legende - Best of Willie Colon,Willie Colon,0.621629435825,0.519120079762,2001,techno
Georgiavania,Willie Isz,0.0,0.399098557715,2009,soul
PISTOLA,Willy DeVille,0.613598057261,0.377720338384,2008,techno
New Universe,Wilshire,0.450562133116,0.291451821237,2003,rock
The Great Stone War,Winds Of Plague,0.772958317107,0.46451800505,2009,vocal
Spore Hero,Winifred Phillips,0.420733809607,0.32780754873,2009,indie
A drop,Winston McAnuff_ The Bazbaz Orchestra,0.413026884755,0.278263539837,2005,reggae
A Pagan Storm,Wolfchant,0.60054656469,0.379574247503,2007,rock
White Feather,Wolfmother,0.792255589732,0.566971566219,2009,rock
Mirror Music,Wordsworth,0.592238742665,0.401734350964,2004,techno
Mirror Music,Wordsworth feat. Adanita Ross,0.592238742665,0.401734350964,2004,techno
Beasts of Burden,Workhorse,0.479023409737,0.317303966227,2007,rock
WELCOME TO HAITII CREOLE 101,Wyclef Jean,0.791465542177,0.477889303916,2004,soul
Masquerade,Wyclef Jean featuring Butch Cassidy and Sharissa,0.791465542177,0.477889303916,2002,soul
The Preacher's Son,Wyclef Jean featuring Prodigy of Mobb Deep,0.791465542177,0.477889303916,2003,soul
Built From Scratch,X-ecutioners,0.619260604878,0.416935871661,2001,rock
Built From Scratch,X-ecutioners featuring M.O.P.,0.619260604878,0.416935871661,2001,rock
Built From Scratch,X-ecutioners featuring Tom Tom Club & Biz Markie,0.619260604878,0.416935871661,2001,rock
One World One People,Xcultures,0.400433513458,0.266275285547,2000,techno
