title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,term
Stampede,Suck Out The Poison,He Is Legend,207.12444,0.744873719262,0.505012391947,2006,punk
Get-U-Now,Bl_ck B_st_rds,KMD,147.22567,0.587827035652,0.379980017386,2001,punk
I Never Came,Lullabies To Paralyze,Queens Of The Stone Age,288.41751,0.798645178742,0.552413345517,2005,punk
This Lullaby,Lullabies To Paralyze,Queens Of The Stone Age,82.85995,0.798645178742,0.552413345517,2005,punk
Everybody's Gonna Be Happy,Songs For The Deaf,Queens Of The Stone Age,155.61098,0.798645178742,0.552413345517,2002,punk
Dog Tagged,Cleptocracey,Kill The Client,57.18159,0.58776858821,0.464547022516,2008,punk
I'm A Tomorrow,The One And Only High And Low,Ec8or,123.61098,0.50407566993,0.334577360119,2000,punk
Raketen,Seelentaucher,Hubert Kah,249.83465,0.506852549087,0.400879398617,2005,punk
Mary In Labor,The Other Boleyn Girl,Paul Cantelon,210.54649,0.470828036275,0.350476630839,2008,punk
The Other Boleyn Girl - Opening Titles,The Other Boleyn Girl,Paul Cantelon,146.442,0.470828036275,0.350476630839,2008,punk
Way Beyond,Panoramic,32 Leaves,233.66485,0.646880870624,0.402391107929,2009,punk
La Matanza,Stronger_ Faster_ Science,Grace Gale,247.71873,0.612200428922,0.319905353864,2008,punk
Kids Of Tragedy,A's_ B's And Rarities,Suzi Quatro,207.882,0.627361447085,0.406642648699,2004,punk
Hell,In Your Honor,Foo Fighters,117.002,0.839275392927,0.550762084656,2005,punk
Still,In Your Honour,Foo Fighters,313.10322,0.839275392927,0.521843187008,2005,punk
Overdrive,ONE BY ONE,Foo Fighters,270.47138,0.839275392927,0.550762084656,2002,punk
Razor,Razor,Foo Fighters,287.99955,0.839275392927,0.550762084656,2005,punk
If Ever,The Pretender,Foo Fighters,253.67465,0.839275392927,0.550762084656,2007,punk
Complicate It,Yeah.  Well_ Anyway....,Smartbomb,233.27302,0.56246378358,0.322485105661,2001,punk
Led By the Master's Hand,The Promise Land,The Del McCoury Band,173.97506,0.608703568338,0.362218956815,2006,punk
It's Surprising What the Lord Can Do,The Promise Land,The Del McCoury Band,171.67628,0.608703568338,0.362218956815,2006,punk
Bury You,My So Called Knife,Lollipop Lust Kill,265.61261,0.575646718017,0.38407978444,2000,punk
No Answer (Outro),My So Called Knife,Lollipop Lust Kill,211.90485,0.575646718017,0.38407978444,2002,punk
Glory Be,A Bothered Mind,R.L. Burnside,277.78567,0.701180873608,0.466628888902,2004,punk
Rollin' and Tumblin',First Recordings,R.L. Burnside,196.88444,0.701180873608,0.466628888902,2001,punk
Qué Desilusión,Bajo La Corteza (26 Canciones De Leño),Mägo de Oz,295.31383,0.629751605102,0.53141175199,2010,punk
Desde mi cielo,Gaia II,Mago de Oz,380.682,0.629751605102,0.53141175199,2005,punk
Watch Out for The Birdsongs,Coming Home,Goldfish,159.45098,0.589174875878,0.442285782391,2007,punk
Tracy,Coming Home,Goldfish,172.61669,0.589174875878,0.442285782391,2004,punk
Chain (Album Version),The Fire Theft,The Fire Theft,223.37261,0.520810395873,0.403490279552,2003,punk
Son Of A Bitch,Easy Livin' - The Singles A's & B's,Uriah Heep,243.98322,0.67323869066,0.479204557694,2006,punk
Wake The Sleeper,Wake The Sleeper,Uriah Heep,212.84526,0.67323869066,0.479204557694,2008,punk
Rock The Night,Hymns In The Key Of 666,Hellsongs,272.14322,0.62363762364,0.418189946578,2008,punk
The Race,The Full Album,Bikini Machine,280.76363,0.588924229387,0.290997288204,2009,punk
We Who Finish Last,Misanthropy Pure,Shai Hulud,188.29016,0.78970704899,0.419398461082,2008,punk
Taste Of Dis (Explicit Version),Chain Letter,Brooke Valentine,261.53751,0.705745818021,0.359064295989,2005,punk
American Girl,Chain Letter,Brooke Valentine,218.64444,0.705745818021,0.359064295989,2005,punk
Within (Album Version),War Of Aggression,A Perfect Murder,202.23955,0.607919978013,0.398727122966,2007,punk
In Hell (Album Version),War Of Aggression,A Perfect Murder,229.79873,0.607919978013,0.398727122966,2007,punk
Enslaved By Propaganda,Zen And The Art Of Total Fucking Destruction,Total Fucking Destruction,132.17914,0.510691871961,0.44324531259,2007,punk
O Brother,Wall Of People,Monty Are I,279.24853,0.702077834134,0.330820071111,2006,punk
In This Legacy,Wall Of People,Monty Are I,245.10649,0.702077834134,0.330820071111,2006,punk
Fire and Ice,Blood And Ashes,Outerspace,242.78159,0.611933956413,0.372350869597,2004,punk
Drive By Music,Blood Brothers,Outerspace,200.9073,0.611933956413,0.372350869597,2006,punk
Collecting Dust,Runaways,Life Long Tragedy,204.9824,0.628196685617,0.38080208885,2008,punk
Daydreaming the Color of Blood,A Deleted Symphony for the Beaten Down,Soilent Green,180.32281,0.460409667072,0.442348448484,2001,punk
With a Little Dub From My Friends (feat. Luciano and U Roy),Easy Star's Lonely Hearts Dub Band,Easy Star All-Stars,196.23138,0.64447869465,0.495729358946,2009,punk
Easy or Not (Album Version),To My Surprise,To My Surprise,175.22893,0.480377152741,0.355022011393,2003,punk
Welcome,Brother Bear Original Soundtrack (English Version),Phil Collins,216.92036,0.655921417588,0.578301633597,2003,punk
Testify,Love Songs,Phil Collins,392.82893,0.814506223599,0.584836888719,2002,punk
Been There All The Time,Been There All The Time,Dinosaur Jr.,220.70812,0.749796959401,0.551552455156,2007,punk
All Of This,blink-182,Blink-182,280.00608,0.851351443053,0.582346373958,2003,punk
"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",Brain Patch Error,Aphasia,207.5424,0.52059980066,0.338074486151,2001,punk
"mixture of noize (part two: ""walter sobchak"" - live extract)",Brain Patch Error,Aphasia,984.55465,0.52059980066,0.338074486151,2001,punk
"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",Brain Patch Error,Aphasia,244.32281,0.52059980066,0.338074486151,2001,punk
Xenophobic Hate Machine,Split CD,Bodies In the Gears of the Apparatus,126.17098,0.622030971925,0.409518728402,2005,punk
A Veces Vuelvo,El Número Imperfecto,Catupecu Machu,266.1873,0.616594467166,0.444086812124,2004,punk
The  First Of The Year,Rise,Rubyhorse,228.20526,0.547230937778,0.345306908083,2002,punk
Evergreen,Rise,Rubyhorse,266.03057,0.547230937778,0.345306908083,2002,punk
Gief Konjunkturpaket VI,Der Letzte seiner Art,Afrob feat. Sarah,258.19383,0.622383753576,0.368196028137,2009,punk
Summer Summer,Monster Monster,The Almost,240.79628,0.829851316499,0.581505802686,2009,punk
Books & Books,Monster Monster,The Almost,210.59873,0.829851316499,0.581505802686,2009,punk
Little Drummer Boy,X Christmas,The Almost,187.11465,0.829851316499,0.581505802686,2008,punk
Long Way Home,Charlotte's Web (OST),Ginny Owens,256.39138,0.620709541442,0.462515066506,2006,punk
Don't Lie,Cuban Ballerina,Dead To Me,145.55383,0.710531387969,0.433728781426,2006,punk
What's Wrong,Little Brother,Dead To Me,105.42975,0.710531387969,0.433728781426,2008,punk
White Light,Demon Days,Gorillaz,128.41751,0.775086058383,0.605191152965,2005,punk
November Has Come,Demon Days,Gorillaz,160.96608,0.775086058383,0.605191152965,2005,punk
Dirty Harry (Single Edit),Dirty Harry,Gorillaz,230.47791,0.865590481199,0.645872310613,2005,punk
All Alone (Live),Dirty Harry,Gorillaz,219.37587,0.775086058383,0.605191152965,2005,punk
Rock The House (Radio Edit),G-Sides,Gorillaz,183.53587,0.775086058383,0.605191152965,2001,punk
Rock The House (Explicit),Gorillaz,Gorillaz,249.93914,0.775086058383,0.605191152965,2001,punk
Three Little Birds,Legend,Bob Marley & The Wailers,320.15628,0.780264380801,0.570106511951,2007,punk
Rainbow Country (Red Gold And Green Version),Mystic Mixes - An Exclusive Remix Collection,Bob Marley & The Wailers,258.29832,0.778835827402,0.570106511951,2001,punk
Kitteldags,Jaktens Tid,Finntroll,125.46567,0.636436672421,0.429097811994,2001,punk
Hel Vete,Nattfödd,Finntroll,255.00689,0.636436672421,0.429097811994,2004,punk
Grottans Barn,Nattfödd,Finntroll,276.45342,0.636436672421,0.429097811994,2004,punk
Ett Norrskensdåd,Nifelvind,Finntroll,214.30812,0.636436672421,0.429097811994,2010,punk
Ormhäxan,Ur Jordens Djup,Finntroll,278.93506,0.636436672421,0.429097811994,2007,punk
Let Men Burn Stars,Before The Dawn Heals Us,M83,116.45342,0.823548253022,0.507115548752,2005,punk
I'm Happy She Said,M83,M83,1071.882,0.823548253022,0.507115548752,2001,punk
You Appearing,Saturdays = Youth,M83,219.24526,0.823548253022,0.507115548752,2008,punk
Boomerang (Reprise),Counterfeit,Cirrus,193.72363,0.606575679456,0.398394107052,2002,punk
Livin' Above Your Head,Come A Little Bit Closer,Jay & The Americans,174.68036,0.547325146972,0.35970936327,2002,punk
Grey Skies Turn Blue,Panic,MxPx,183.97995,0.763010513431,0.537675628064,2004,punk
Answer In The Question,The Ever Passing Moment,MxPx,129.88036,0.763010513431,0.537675628064,2000,punk
Time Will Tell,The Renaissance,MxPx,88.73751,0.763010513431,0.537675628064,2001,punk
Redwing,Eveningland,Hem,252.86485,0.632242851126,0.453435791193,2004,punk
Have Yourself A Merry Little Christmas,Peace At Last - EP,Hem,133.27628,0.632242851126,0.453435791193,2005,punk
When I Was Drinking,Rabbit Songs,Hem,222.74567,0.632242851126,0.453435791193,2000,punk
Polly's Dress,Rabbit Songs,Hem,71.05261,0.632242851126,0.453435791193,2000,punk
Kick Out The Jams,Live at the Grand Olympic Auditorium,Rage Against The Machine,201.56036,0.783458021053,0.589086799818,2000,punk
Excerpt Of A Speech By Marcus Mosiah Garvey,Friends For Life,Buju Banton,56.842,0.710374812691,0.505883168684,2003,punk
Stop The World,Stop The World,RIDDLIN' KIDS,195.65669,0.589072819804,0.392659212891,2004,punk
These Days,Can't Fight Robots,Take It Back!,204.90404,0.751216347834,0.461230676691,2008,punk
Bullmoose (LP Version),Sing & Swing With Bobby Darin,Bobby Darin,147.93098,0.704411406668,0.469425907976,2008,punk
"Theme From ""Come September"" (LP Version)",Things & Other Things,Bobby Darin,155.6371,0.704411470237,0.469425907976,2003,punk
Bloody Pig Pile (Live),Live On St. Patrick's Day,Dropkick Murphys,196.72771,0.793094370082,0.568491815445,2002,punk
The Burden (Album Version),The Warrior's Code,Dropkick Murphys,175.96036,0.793094370082,0.568491815445,2005,punk
South Side Story,The Hunger For More,Lloyd Banks,250.74893,0.725843499395,0.601187377852,2004,punk
Chatterbox,Submission,Sex Pistols,189.17832,0.731184230413,0.549204383877,2004,punk
Farenheit 303,Halcyon - The Platinum Collection,Orbital,504.47628,0.693009203581,0.498668874796,2005,punk
Illuminate,The Altogether,Orbital,327.8624,0.693009203581,0.498668874796,2001,punk
Precís,Il·luminacions,Casual,213.55057,0.581793765845,0.401997543364,2008,punk
Up On That Cloud,Are You Ready,Blue Rodeo,213.34159,0.63642364495,0.44793548048,2005,punk
Mystic River,Small Miracles,Blue Rodeo,251.402,0.63642364495,0.44793548048,2007,punk
Never Look Back,The Things We Left Behind,Blue Rodeo,199.05261,0.63642364495,0.44793548048,2009,punk
Million Miles,The Things We Left Behind,Blue Rodeo,543.97342,0.63642364495,0.44793548048,2009,punk
Janice's Party,Out-Of-State Plates,Fountains Of Wayne,165.61587,0.717762702253,0.532266186253,2005,punk
You Gotta Go,Traffic and Weather,Fountains Of Wayne,126.87628,0.717762702253,0.532266186253,2007,punk
I Love It [Clubstar Remix],I Love It,Sneaky Sound System,342.02077,0.375736886859,0.447386029272,2006,punk
Lost In The Future,Sneaky Sound System,Sneaky Sound System,225.82812,0.744844377269,0.447386029272,2008,punk
Kablammin' It,Wonders Of The World,Long Beach Dub Allstars,282.61832,0.575412600552,0.417351055803,2001,punk
Free Love,Wonders Of The World,Long Beach Dub Allstars,205.11302,0.575412600552,0.417351055803,2001,punk
Hip Replacement,Polyvinyl 2002 - 2003 Sampler,Paris_ Texas,225.67138,0.513932263677,0.290906325426,2002,punk
The Song Remains The Same (2007 Remastered Album Version),Mothership,Led Zeppelin,330.78812,0.787098355481,0.63441238493,2007,punk
Broken Radio,Broken Radio,Jesse Malin,219.19302,0.755041349999,0.458592024908,2007,punk
Going Out West,Love It To Life,Jesse Malin,147.85261,0.755041349999,0.458592024908,2004,punk
Revelations,Love it to Life,Jesse Malin and The St. Marks Social,243.722,0.755041349999,0.458592024908,2007,punk
Since You're In Love,Mercury Retrograde,Jesse Malin,260.62322,0.755041349999,0.458592024908,2004,punk
Wendy,Mercury Retrograde,Jesse Malin,261.17179,0.755041349999,0.458592024908,2002,punk
Almost Grown,Messed Up Here Tonight,Jesse Malin,211.85261,0.755041349999,0.458592024908,2002,punk
Harmony,On Your Sleeve,Jesse Malin,165.40689,0.755041349999,0.458592024908,2008,punk
Walk On The Wild Side,On Your Sleeve,Jesse Malin,238.52363,0.755041349999,0.458592024908,2008,punk
Motivator,World Series Of Love,Midwest Product,301.73995,0.528107467726,0.348332908981,2003,punk
Who R Ya,Go To Hell,Sick On The Bus,178.65098,0.514076383275,0.367530159878,2002,punk
Venice Queen (Album Version),By The Way,Red Hot Chili Peppers,367.01995,0.833967972053,0.57620196628,2002,punk
Suck My Blood,Engram,Beherit,266.89261,0.596184926664,0.427479241459,2009,punk
The White's Bedroom - Fire Escape,Maggots: The Record,The Plasmatics,121.73016,0.557875168422,0.359324726504,2000,punk
From The Pain,Adam Richman Live at Maxwell's 02/28/2006,Adam Richman,344.94649,0.600704000765,0.385851304394,2005,punk
Hell On High Heels,New Tattoo,Mötley Crüe,260.04853,0.724284926643,0.501360613331,2000,punk
Hex Breaker,Secrets & Lies,Taint,281.46893,0.560882278725,0.345063466688,2009,punk
Undertow,Harmony And Dissidence,Jackson United,204.93016,0.574984393926,0.317016494567,2008,punk
Come Around (LP Version),Chasing Daylight,Sister Hazel,235.72853,0.731065755711,0.509878707853,2003,punk
Walls And Cannonballs (Album),Release,Sister Hazel,195.36934,0.731065755711,0.509878707853,2010,punk
Vacation Rain (Album),Release,Sister Hazel,231.36608,0.731065755711,0.509878707853,2010,punk
Awake (Album Version),Is This Room Getting Smaller?,Onesidezero,228.80608,0.596642396041,0.338104009723,2001,punk
Eight (Album Version),Is This Room Getting Smaller?,Onesidezero,281.12934,0.596642396041,0.338104009723,2001,punk
Forever Consumed Oblivion,A Haunting Curse,Goatwhore,225.64526,0.773271847746,0.429689629234,2006,punk
Gravedom,Eclipse of Ages Into Black,Goatwhore,205.63546,0.773271847746,0.429689629234,2000,punk
Sky Inferno,Funeral Dirge for the Rotting Sun,Goatwhore,221.20444,0.773271847746,0.429689629234,2003,punk
A Closure in Infinity,Funeral Dirge for the Rotting Sun,Goatwhore,224.86159,0.773271847746,0.429689629234,2003,punk
Shooting Stars,So Far From Real,Cauterize,240.43057,0.537908276132,0.41772733755,2003,punk
Day Old Blues,Aha Shake Heartbreak,Kings Of Leon,212.97587,0.845768866449,0.837714708582,2004,punk
Ragoo,Because Of The Times,Kings Of Leon,181.13261,0.845768866449,0.788805935162,2007,punk
My Party (Kenna Remix),Charmer,Kings Of Leon,225.27955,0.845768866449,0.788805935162,2007,punk
Woo Hoo,Fans,Kings Of Leon,211.40853,0.845768866449,0.788805935162,2007,punk
Wicker Chair,Holy Roller Novocaine,Kings Of Leon,187.92444,0.845768866449,0.788805935162,2003,punk
Knocked Up,Sex On Fire,Kings Of Leon,466.65098,0.845768866449,0.788805935162,2007,punk
Genius,Youth & Young Manhood,Kings Of Leon,168.82893,0.845768866449,0.788805935162,2003,punk
China Doll,UK - 1955 - September,Slim Whitman,170.81424,0.516443779773,0.386669091706,2002,punk
Meathead (Album Version) (Non-PA),In The Wake Of Determination,Story Of The Year,145.3971,0.806762595659,0.580095045199,2005,punk
Swallow The Knife (Live) (Segue),Live In The Lou,Story Of The Year,75.57179,0.806762595659,0.580095045199,2005,punk
Won Threw Ate,The Constant [Deluxe Edition],Story Of The Year,224.41751,0.806762595659,0.580095045199,2010,punk
Get that Girl (Remix),Grande,Mother Superior,169.63873,0.552635095563,0.324277248907,2008,punk
I Did it for You,David Cook,David Cook,229.45914,0.862099766579,0.530772085241,2008,punk
Sfm,Rooty,Basement Jaxx,161.85424,0.803619261844,0.531213286805,2001,punk
Twerk (feat. Yo Majesty),Scars,Basement Jaxx,210.20689,0.803619261844,0.531213286805,2009,punk
Inside Job,Pearl Jam,Pearl Jam,428.56444,0.814448110417,0.607971809563,2006,punk
You Are,Riot Act,Pearl Jam,268.69506,0.814448110417,0.607971809563,2002,punk
Active,Ghostly Swim,Dark Party,261.58975,0.506168491079,0.384244951714,2008,punk
Living Underground,The Greatest Hits - Vol. 1,Atomic Rooster,220.39465,0.520757634637,0.404566537526,2005,punk
Take It For Granted,The Greatest Hits - Vol. 2,Atomic Rooster,249.93914,0.520757634637,0.404566537526,2005,punk
A Goodnight's Sleep,Say It Like You Mean It,The Starting Line,264.41098,0.856317427199,0.536351179656,2002,punk
Antidote For The Underdog,GNV FLA,Less Than Jake,147.48689,0.843322339035,0.554564301721,2008,punk
Short On Ideas / One Last Cigarette,Pezcore,Less Than Jake,257.01832,0.843322339035,0.554564301721,2002,punk
Spin (Album Version),Louder Now,Taking Back Sunday,219.79383,0.911599657381,0.5723739799,2006,punk
Catholic Knees (Album Version),New Again,Taking Back Sunday,168.25424,0.548108773945,0.5723739799,2009,punk
I Am Fred Astaire (Album Version),Where You Want To Be,Taking Back Sunday,223.39873,0.911599657381,0.5723739799,2004,punk
A Devil's Ransom (Album Version),Bury Your Dead,Bury Your Dead,151.71873,0.825962346021,0.506804744418,2008,punk
Closed Eyes,It's Nothing Personal,Bury Your Dead,290.63791,0.825962346021,0.506804744418,2009,punk
Everyone (LP Version),Where You Are,Socialburn,241.84118,0.634084944737,0.380133079193,2003,punk
Im Club,MT3,Massive Töne,220.78649,0.583841122018,0.371878155243,2002,punk
It Is Us,Live At El Sol,Mudhoney,211.87873,0.672680592884,0.476389108826,2006,punk
New Meaning,The Lucky Ones,Mudhoney,159.65995,0.672680592884,0.476389108826,2008,punk
Nordcore,Frauen & Technik,Pyranja,225.33179,0.548672435741,0.35850092274,2004,punk
Nie Wieder (Toktok RMX),Nie Wieder,Pyranja,317.09995,0.548672435741,0.35850092274,2006,punk
Nie Wieder (Live Version),Nie Wieder,Pyranja,167.54893,0.548672435741,0.35850092274,2006,punk
Anfang Vom Ende,Wurzeln & Flügel,Pyranja,60.55138,0.548672435741,0.35850092274,2003,punk
Yell Out,Fuse_ The,Pennywise,154.85342,0.81699818908,0.512229189391,2005,punk
Lies,Fuse_ The,Pennywise,242.33751,0.81699818908,0.512229189391,2005,punk
6TH Avenue Nightmare,The Fuse,Pennywise,159.89506,0.81699818908,0.512229189391,2005,punk
Last Night,All City (Clean),Northern State,208.09098,0.686862470836,0.414292679235,2004,punk
Tunnel Vision,Finest Dearest,Finest Dearest,294.00771,0.485089301393,0.372403528029,2008,punk
Naming Ceremony,Finest Dearest,Finest Dearest,299.75465,0.485089301393,0.372403528029,2008,punk
Sloppy Love Jingle_ Pt. 3 (Amended Album Version),As Cruel As School Children,Gym Class Heroes,134.922,0.906619151711,0.563403565869,2006,punk
New Friend Request (Amended Version),As Cruel As School Children,Gym Class Heroes,254.51057,0.906619151711,0.563403565869,2006,punk
Simple Livin' (Album Version),The Papercut Chronicles,Gym Class Heroes,186.46159,0.906619151711,0.563403565869,2005,punk
To Bob Ross With Love (Album Version),The Papercut Chronicles,Gym Class Heroes,158.64118,0.906619151711,0.563403565869,2005,punk
On Probation,Cardio-Vascular,Youves,235.20608,0.520530444055,0.274816275588,2008,punk
Du Verstehst Mich Nicht,40 Frauen / Im September,Andreas Dorau,267.36281,0.501785968274,0.382426584202,2005,punk
I'm On The Run,Peas And Collards,JennyAnyKind,326.79138,0.360031166464,0.296268954311,2003,punk
Snowball,For Screening Purposes Only,Test Icicles,190.24934,0.682045691634,0.373464227764,2005,punk
What's Your Damage?,What's Your Damage?,Test Icicles,216.45016,0.682045691634,0.373464227764,2005,punk
Fuck You,Till Death Unites Us,Norther,122.72281,0.766974512784,0.443492213496,2006,punk
No Comprimise_ No Regrets,Another Hostile Takeover,Hanoi Rocks,240.66567,0.687694457228,0.44164340482,2005,punk
Walkin' Away,Street Poetry,Hanoi Rocks,236.35546,0.687694457228,0.44164340482,2007,punk
Red Orange Yellow,No_ Not Me_ Never,Photo Atlas,189.75302,0.594540790308,0.348615302286,2007,punk
Fake Plastic Trees (Acoustic Version),Fake Plastic Trees,Radiohead,281.12934,0.899934952232,0.675887011418,2009,punk
15 Step,In Rainbows,Radiohead,237.21751,0.899934952232,0.683658060202,2007,punk
You (Demo),Pablo Honey (Collector's Edition),Radiohead,204.06812,0.899934952232,0.604666876351,2009,punk
Fast-Track,Pyramid Song,Radiohead,197.45914,0.899934952232,0.683658060202,2001,punk
Everything In Its Right Place,The Best Of,Radiohead,249.93914,0.899934952232,0.675887011418,2000,punk
2 + 2 = 5,The Best Of,Radiohead,198.47791,0.899934952232,0.604666876351,2003,punk
Sucker,New Found Glory,New Found Glory,172.22485,0.891853779689,0.548228209192,2000,punk
Don't Let Her Pull You Down,Not Without A Fight,New Found Glory,208.27383,0.891853779689,0.548228209192,2009,punk
Death Or Jail,Based On A True Story,Sick Of It All,171.07546,0.69062625612,0.420801849507,2010,punk
Eriatarka,Deloused in the Comatorium,The Mars Volta,380.42077,0.867258942438,0.54776411101,2003,punk
Take The Veil Cerpin Taxt,Deloused in the Comatorium,The Mars Volta,521.63873,0.867258942438,0.54776411101,2003,punk
Inertiatic Esp,Inertiatic Esp,The Mars Volta,266.47465,0.867258942438,0.54776411101,2003,punk
Caviglia,Scab Dates,The Mars Volta,165.72036,0.867258942438,0.54776411101,2005,punk
Loud Up!!,1997-2004 (Hits),The Mad Capsule Markets,161.01832,0.547684660288,0.437050557523,2004,punk
Zephyrus,Intimacy - Remixed,Bloc Party,247.97995,0.827776802195,0.537799608198,2008,punk
One More Chance,Sellout Sessions 03,Bloc Party,166.26893,0.827776802195,0.537799608198,2009,punk
After I Made Love To You,Bee Stings,BMX Bandits,208.40444,0.581028983196,0.348553028435,2007,punk
Party In The Stomach (LP Version),Smoke 'N' Breu,Jim Breuer,478.92853,0.472073585163,0.391267795785,2002,punk
Then Came You,Then Came You,Boogie Pimps,333.89669,0.627997389723,0.365339652714,2007,punk
The Earth Isn't Humming,Live At The House Of Blues,Thrice,349.80526,0.873238652758,0.519965479287,2008,punk
Red Sky,Live At The House Of Blues,Thrice,313.7824,0.873238652758,0.519965479287,2005,punk
The Earth Will Shake,Live At The House Of Blues,Thrice,329.7171,0.873238652758,0.519965479287,2005,punk
All That's Left,The Artist In The Ambulance,Thrice,201.58649,0.873238652758,0.519965479287,2003,punk
Betrayal Is A Symptom,The Illusion of Safety,Thrice,169.63873,0.873238652758,0.519965479287,2002,punk
The Earth Will Shake,Vheissu,Thrice,268.17261,0.873238652758,0.519965479287,2005,punk
You Left Me,Can't Stop Won't Stop,The Maine,209.00526,0.895297124651,0.585867596138,2008,punk
O.R.P.,Imperialism,Vulgar Pigeons,125.98812,0.437843071255,0.328144984533,2004,punk
Trows Kind,The Winter Wake,Elvenking,357.45914,0.646401652494,0.423300013309,2006,punk
Pathfinders,Wyrd,Elvenking,322.55955,0.646401652494,0.423300013309,2004,punk
A Fiery Stride (Ltd. Edition Bonus),Wyrd,Elvenking,299.31057,0.646401652494,0.423300013309,2004,punk
Real McKoy Feat. Busy Signal,Gangsta For Life: The Symphony Of David Brooks,Mavado,211.30404,0.694357746437,0.520784106942,2007,punk
Sadness,Gangsta For Life: The Symphony Of David Brooks,Mavado,255.16363,0.694357746437,0.520784106942,2007,punk
Loving You Too Long,Billy Bragg Vol.1,Billy Bragg,173.50485,0.703690572411,0.529195922281,2006,punk
Goodbye (Solo Version),I Keep Faith,Billy Bragg,180.1922,0.703690572411,0.529195922281,2008,punk
Boring,Lifer,Lifer,228.62322,0.491458520457,0.381044109297,2001,punk
Breathless,Lifer,Lifer,286.53669,0.491458520457,0.381044109297,2001,punk
She Will Love You (Album Version),Conviction,Aiden,258.82077,0.773491324498,0.500459150659,2007,punk
Teenage Queen (Album Version),Conviction,Aiden,206.8371,0.773491324498,0.500459150659,2007,punk
Black Market Hell,Knives,Aiden,759.09179,0.773491324498,0.500459150659,2009,punk
Killing Machine,Knives [Clean],Aiden,140.40771,0.773491324498,0.500459150659,2009,punk
Cry,All I Ever Wanted,Kelly Clarkson,214.5171,0.686812987091,0.684478823309,2009,punk
Never Again,Dance Vault Mixes - Never Again,Kelly Clarkson,368.92689,0.686812987091,0.684478823309,2007,punk
My Life Would Suck Without You,My Life Would Suck Without You,Kelly Clarkson,230.63465,0.686812987091,0.684478823309,2009,punk
Sixth of June,Sirens,It Dies Today,184.24118,0.772230439038,0.511576782928,2007,punk
One the road (to Damnation),Sirens,It Dies Today,179.40853,0.772230439038,0.511576782928,2006,punk
What Is Light? Where Is Laughter? (Acoustic Version),What Is Light? Where Is Laughter?,Twin Atlantic,240.19546,0.690257596259,0.419028046409,2008,punk
Martha Served,Don't Worry Lady,I Hate Sally,163.63057,0.611495418352,0.334519763812,2007,punk
Assassin,Below & Beyond,Floor,117.02812,0.522423829106,0.417591879765,2002,punk
Ignis,Its Not The Same,Floor,144.92689,0.522423829106,0.417591879765,2009,punk
Heather,Riddim Of Silence,Floor,211.90485,0.522423829106,0.417591879765,2009,punk
Passage To Melilla,Wunderland (plus Bonustracks),Pyrolator,180.24444,0.456620687222,0.347766980164,2005,punk
Shameless,So Wrong_ It's Right,All Time Low,221.67465,0.842431482081,0.526458223464,2007,punk
Umbrella,Umbrella,All Time Low,227.70893,0.842431482081,0.526458223464,2008,punk
Down In The Jungle,God Says No,Monster Magnet,289.12281,0.687294463335,0.517170480632,2000,punk
CNN War Theme,Monolithic baby!,Monster Magnet,217.10322,0.687294463335,0.517170480632,2004,punk
Dinosaur Bones,Age Of Reptiles,Showbread,264.01914,0.698619546973,0.546745176247,2006,punk
The Pig,Nervosa,Showbread,197.79873,0.698619546973,0.546745176247,2008,punk
Nothing Matters Anymore,The Fear Of God,Showbread,252.21179,0.698619546973,0.546745176247,2009,punk
The Waiting,Death Valley High,Zombina & The Skeletones,145.3971,0.603602148412,0.409484252656,2006,punk
I Was a Human Bomb for the FBI,I Was a Human Bomb for the FBI,Zombina & The Skeletones,210.93832,0.603602148412,0.409484252656,2006,punk
Can't Break a Dead Girl's Heart,Taste the Blood Of...,Zombina & The Skeletones,152.65914,0.603602148412,0.409484252656,2002,punk
This Very Moment,Mutiny: Deluxe Edition,Set Your Goals,153.23383,0.823910087359,0.549749651587,2006,punk
the fallen...,This Will Be The Death Of Us,Set Your Goals,204.40771,0.823910087359,0.549749651587,2009,punk
summer jam,This Will Be The Death Of Us,Set Your Goals,185.86077,0.823910087359,0.549749651587,2009,punk
The Sweetest Curse,Blue Record,Baroness,270.52363,0.73909928175,0.471126714521,2009,punk
Grad,The Red Album,Baroness,354.79465,0.73909928175,0.471126714521,2007,punk
Wanderlust,The Red Album,Baroness,269.71383,0.73909928175,0.471126714521,2007,punk
Width Of The World,Helium,Tin Hat Trio,407.06567,0.547801656047,0.36947051062,2000,punk
Scrap,Helium,Tin Hat Trio,44.59057,0.547801656047,0.36947051062,2000,punk
Rubies_ Pearls_ And Emeralds,The Rodeo Eroded,Tin Hat Trio,292.04853,0.547801656047,0.36947051062,2002,punk
Willow Weep For Me (With Willie Nelson),The Rodeo Eroded,Tin Hat Trio,276.58404,0.547801656047,0.36947051062,2002,punk
Aziatic (Outro),Aziatic,AZ,60.21179,0.640695920704,0.449602655974,2002,punk
House Of Wolves (Album Version),The Black Parade,My Chemical Romance,184.00608,0.864867842092,0.76607616442,2006,punk
The End. [Live In Mexico],The Black Parade Is Dead!,My Chemical Romance,154.30485,0.864867842092,0.76607616442,2008,punk
